Date,AMC,AME,CRL,DFS,DTE,DVN,FERG,GIS,HD,MSFT,PRU,RARE,RUN,TMO,VIRT
2020-07-01,45.70000076293945,85.73731231689453,175.55999755859375,44.49750900268555,84.35778045654297,8.907393455505371,74.95402526855469,54.21293640136719,229.76539611816406,198.34634399414062,49.34281921386719,84.6500015258789,19.84000015258789,357.19390869140625,20.782081604003906
2020-08-01,41.099998474121094,92.94161987304688,207.57000732421875,45.678707122802734,87.32563018798828,8.506160736083984,82.92611694335938,58.408653259277344,246.45960998535156,209.81883239746094,53.94804000854492,83.54000091552734,39.779998779296875,416.0892028808594,21.73788070678711
2020-09-01,60.70000076293945,99.86207580566406,216.0500030517578,49.30671691894531,90.33185577392578,8.940742492675781,88.25597381591797,57.07049560546875,264.75567626953125,220.7481231689453,57.88176345825195,82.30000305175781,58.27000045776367,430.62432861328125,23.631729125976562
2020-10-01,46.5,97.91763305664062,230.4600067138672,54.83592224121094,87.75658416748047,7.551093578338623,91.47932434082031,56.573204040527344,258.40765380859375,206.36314392089844,54.05986404418945,85.70999908447266,79.97000122070312,435.28448486328125,20.38225555419922
2020-11-01,21.5,100.29080963134766,232.82000732421875,62.56191635131836,97.24085998535156,7.824923992156982,91.1615219116211,54.45633316040039,252.00375366210938,196.5238494873047,56.11976623535156,95.52999877929688,54.18000030517578,477.3526916503906,18.95673942565918
2020-12-01,41.5,114.97109985351562,237.25999450683594,75.03521728515625,97.65862274169922,11.6170654296875,101.86964416503906,55.896827697753906,257.458251953125,210.55532836914062,66.60469818115234,117.37999725341797,62.4900016784668,467.9656066894531,20.866666793823242
2021-01-01,20.100000381469727,116.27191925048828,249.6699981689453,83.89154815673828,93.17776489257812,13.47889518737793,111.38982391357422,53.81813049316406,246.99520874023438,211.9966278076172,65.99143981933594,136.47000122070312,69.9800033569336,468.8996276855469,22.593626022338867
2021-02-01,133.0,112.8342514038086,266.0,76.94505310058594,93.31044006347656,14.005351066589355,110.13034057617188,52.926761627197266,252.7507781982422,233.38229370117188,68.15946197509766,145.6300048828125,69.87999725341797,512.2793579101562,26.52178192138672
2021-03-01,91.80000305175781,120.10247039794922,289.6099853515625,92.04674530029297,92.95143127441406,18.718368530273438,111.82508850097656,50.342506408691406,244.84263610839844,231.2745819091797,77.64450073242188,142.47000122070312,67.1500015258789,456.7155456542969,24.845361709594727
2021-04-01,93.5999984741211,126.5765380859375,294.1700134277344,91.41661071777344,104.72560119628906,19.879613876342773,117.59380340576172,56.02605056762695,289.81927490234375,236.55523681640625,81.22794342041016,113.19999694824219,59.130001068115234,453.7375183105469,28.428218841552734
2021-05-01,97.0999984741211,132.13502502441406,331.95001220703125,107.8189468383789,110.55899047851562,19.981128692626953,122.07952880859375,57.1259880065918,311.02703857421875,245.8378448486328,88.8767318725586,106.51000213623047,47.54999923706055,464.75537109375,26.74959945678711
2021-06-01,320.3999938964844,133.57139587402344,332.8999938964844,114.1234130859375,108.6932601928711,25.547420501708984,129.23394775390625,58.1090087890625,297.8804931640625,242.0421142578125,96.1050033569336,99.83000183105469,44.029998779296875,444.499755859375,27.43891716003418
2021-07-01,542.2000122070312,131.96458435058594,372.6400146484375,112.99995422363281,104.33041381835938,25.641023635864258,132.4231414794922,55.846221923828125,304.39361572265625,265.718017578125,91.49061584472656,94.11000061035156,56.209999084472656,506.95196533203125,25.46470069885254
2021-08-01,352.0,136.19131469726562,405.6000061035156,116.95574951171875,109.66443634033203,21.815410614013672,132.0540771484375,55.526885986328125,309.7707214355469,278.6517028808594,88.74500274658203,80.83999633789062,51.20000076293945,530.9797973632812,23.399497985839844
2021-09-01,436.8999938964844,132.20106506347656,443.7900085449219,118.2462158203125,113.18004608154297,24.168973922729492,138.0066375732422,53.96499252319336,307.9393310546875,295.8586120605469,93.80877685546875,99.6500015258789,47.0,558.8778686523438,22.606407165527344
2021-10-01,384.6000061035156,123.30610656738281,416.69000244140625,120.53968048095703,104.87052917480469,32.05564498901367,131.36325073242188,56.69596862792969,313.8575744628906,283.3804626464844,95.08941650390625,87.80000305175781,44.54999923706055,570.0873413085938,22.744197845458984
2021-11-01,370.70001220703125,132.27578735351562,440.2699890136719,108.66484069824219,106.09138488769531,36.56660079956055,146.54171752929688,58.740047454833984,348.7010498046875,322.853759765625,99.70149230957031,85.9800033569336,58.189998626708984,632.1806640625,23.249418258666992
2021-12-01,285.70001220703125,134.0026397705078,361.1499938964844,101.0156021118164,102.50397491455078,35.565128326416016,146.81919860839844,57.929054260253906,382.57025146484375,324.14166259765625,90.57748413085938,76.16000366210938,42.7400016784668,623.2718505859375,25.660551071166992
2022-01-01,265.20001220703125,141.9712677001953,362.1099853515625,112.92276000976562,112.75252532958984,40.440608978271484,173.46923828125,63.42680358886719,390.4238586425781,328.7276611328125,99.51300811767578,84.4000015258789,35.470001220703125,642.2139892578125,26.309009552001953
2022-02-01,168.60000610351562,135.4690704345703,335.489990234375,112.33263397216797,112.09028625488281,46.6438102722168,152.3884735107422,64.84321594238281,352.2642517089844,303.20526123046875,102.90796661376953,72.04000091552734,26.010000228881836,591.8163452148438,28.226606369018555
2022-03-01,183.1999969482422,125.88375854492188,284.44000244140625,108.82835388183594,113.52830505371094,52.58077621459961,144.37908935546875,63.484596252441406,305.9740295410156,290.2425842285156,96.73343658447266,67.37000274658203,28.1299991607666,540.7913208007812,33.51441955566406
2022-04-01,233.0,133.0182647705078,288.6600036621094,105.22589874267578,128.5529327392578,54.456024169921875,128.78939819335938,65.41326904296875,290.173095703125,304.481689453125,108.2741470336914,77.37000274658203,30.350000381469727,590.1849365234375,35.47323226928711
2022-05-01,152.60000610351562,125.0399398803711,245.8800048828125,108.2454605102539,122.64640045166016,52.651344299316406,119.84862518310547,66.49819946289062,295.055908203125,279.9298400878906,99.13851165771484,72.29000091552734,21.760000228881836,543.5353393554688,26.84511375427246
2022-06-01,128.10000610351562,119.20963287353516,229.69000244140625,106.87197875976562,126.28557586669922,69.0107192993164,113.8143310546875,66.15365600585938,287.4595642089844,268.696533203125,97.49816131591797,46.13999938964844,25.200000762939453,554.1963500976562,24.520557403564453
2022-07-01,135.3000030517578,110.5302505493164,218.8300018310547,93.88780975341797,123.96682739257812,50.55245590209961,105.7301025390625,72.53739166259766,269.9425048828125,256.031982421875,90.18488311767578,62.650001525878906,24.360000610351562,546.595703125,21.969667434692383
2022-08-01,153.6999969482422,121.35916137695312,249.67999267578125,98.24149322509766,125.17616271972656,56.47822570800781,120.42606353759766,72.96820068359375,295.8070373535156,274.2101135253906,92.24925994873047,50.630001068115234,30.209999084472656,587.7495727539062,21.790822982788086
2022-09-01,85.80000305175781,119.42543029785156,203.24000549316406,96.70075988769531,127.40288543701172,62.52324295043945,111.15809631347656,74.37553405761719,285.61614990234375,257.385986328125,88.94912719726562,48.470001220703125,32.11000061035156,549.0680541992188,22.113615036010742
2022-10-01,68.80000305175781,116.77200317382812,203.7899932861328,90.75603485107422,112.99425506591797,61.306243896484375,104.08438873291016,75.64789581298828,276.20172119140625,237.9535369873047,83.53557586669922,41.93000030517578,28.479999542236328,521.6124877929688,20.306480407714844
2022-11-01,61.5,131.1561737060547,207.2899932861328,100.42225646972656,108.74235534667969,72.53899383544922,107.79014587402344,77.93426513671875,288.23504638671875,225.529052734375,99.27985382080078,41.93000030517578,22.565000534057617,516.3858032226562,21.46685218811035
2022-12-01,81.69999694824219,142.3416290283203,226.1999969482422,103.54866027832031,112.2115249633789,64.07453918457031,115.82789611816406,82.91374969482422,320.3518371582031,252.45152282714844,102.0410385131836,37.810001373291016,31.15999984741211,563.1376342773438,21.078886032104492
2023-01-01,39.29999923706055,139.80645751953125,218.39999389648438,94.27564239501953,114.81156158447266,55.72502136230469,126.63367462158203,80.77830505371094,309.4210510253906,237.47433471679688,94.22669982910156,45.52000045776367,23.389999389648438,552.076171875,19.896085739135742
2023-02-01,57.099998474121094,144.41293334960938,248.2100067138672,112.58838653564453,113.18476104736328,59.33967208862305,142.19088745117188,76.18030548095703,321.3508605957031,250.52857971191406,98.75428009033203,45.2400016784668,27.350000381469727,586.1880493164062,18.636350631713867
2023-03-01,65.69999694824219,140.93072509765625,222.9199981689453,110.38618469238281,104.09607696533203,52.48430633544922,142.42718505859375,77.02034759521484,284.8170166015625,244.7169647216797,95.83367156982422,45.650001525878906,24.2450008392334,537.445556640625,18.009313583374023
2023-04-01,51.099998474121094,143.77284240722656,200.25999450683594,96.58545684814453,107.10552978515625,52.039913177490234,131.52391052246094,83.92630004882812,293.7262268066406,285.41864013671875,79.03521728515625,40.47999954223633,19.959999084472656,569.3004760742188,17.989831924438477
2023-05-01,56.5,138.87908935546875,190.10000610351562,97.35759735107422,111.00689697265625,51.971580505371094,140.6652069091797,87.84109497070312,293.6966552734375,303.633056640625,82.75541687011719,44.029998779296875,20.510000228881836,547.7595825195312,18.798254013061523
2023-06-01,45.5,146.4639129638672,196.33999633789062,103.66035461425781,105.40544891357422,45.66548538208008,144.1909942626953,82.45484924316406,286.5600891113281,331.205078125,78.01866912841797,49.61000061035156,18.479999542236328,518.6788940429688,17.435983657836914
2023-07-01,44.400001525878906,160.54490661621094,208.6699981689453,116.21807861328125,110.2567367553711,48.357608795166016,156.51145935058594,75.80066680908203,308.0528259277344,336.5927429199219,86.8010025024414,46.65999984741211,17.8799991607666,518.75439453125,16.78435516357422
2023-08-01,49.29999923706055,159.18714904785156,209.30999755859375,103.15843963623047,112.1397705078125,53.16068649291992,161.45843505859375,73.63665008544922,329.9629211425781,334.9495544433594,93.80155181884766,42.91999816894531,19.149999618530273,545.4661254882812,18.127103805541992
